name,slug,pay,license
Fairborn,per-diem-fairborn-oh,25.75,cna er
Fairfield,per-diem-fairfield-oh,25.48,cna er
Fairfield ME,per-diem-fairfield-me,22.23,cna er
Fayetteville,per-diem-fayetteville-ar,26.18,cna er
Findlay,per-diem-findlay-oh,25.68,cna er
Florissant,per-diem-florissant-mo,25.95,cna er
Fontanelle,per-diem-fontanelle-ia,23.77,cna er
Fort Collins,per-diem-fort-collins-co,24.08,cna er
Fort Smith,per-diem-fort-smith-ar,24.08,cna er
Fort Wayne,per-diem-fort-wayne-in,24.08,cna er
Fort Worth,per-diem-fort-worth-tx,24.08,cna er
Fountain Inn,per-diem-fountain-inn-sc,26.11,cna er
Fountainebleau,per-diem-fountainebleau-fl,25.43,cna er
Frankfort KY,per-diem-frankfort-ky,23.24,cna er
Frederick MD,per-diem-frederick-md,23.77,cna er
Fresno CA,per-diem-fresno-ca,23.77,cna er
Friona,per-diem-friona-tx,24.08,cna er
Fruit Cove,per-diem-fruit-cove-fl,25.83,cna er
Gainesville GA,per-diem-gainesville-ga,25.43,cna er
Gaithersburg,per-diem-gaithersburg-md,25.48,cna er
Garden City,per-diem-garden-city-ks,25.44,cna er
Garfield Heights,per-diem-garfield-heights-oh,25.23,cna er
Georgetown,per-diem-georgetown-de,25.74,cna er
Gilbert AZ,per-diem-gilbert-az,24.53,cna er
Golden Glades,per-diem-golden-glades-fl,25.84,cna er
Goose Creek,per-diem-goose-creek-sc,25.36,cna er
Grants Pass,per-diem-grants-pass-or,23.77,cna er
Great Falls,per-diem-great-falls-mt,23.77,cna er
Green,per-diem-green-oh,25.92,cna er
Green Cove Springs,per-diem-green-cove-springs-fl,23.77,cna er
Gresham,per-diem-gresham-or,23.77,cna er
Grove City,per-diem-grove-city-oh,26.10,cna er
Gulfport,per-diem-gulfport-ms,25.43,cna er
Hailey,per-diem-hailey-id,24.53,cna er
Hamilton,per-diem-hamilton-oh,25.41,cna er
Harrisburg,per-diem-harrisburg-pa,25.64,cna er
Harrisonburg,per-diem-harrisonburg-va,25.74,cna er
Hartford,per-diem-hartford-ct,23.55,cna er
Harvey,per-diem-harvey-il,24.53,cna er
Hattiesburg,per-diem-hattiesburg-ms,23.77,cna er
Haverford,per-diem-haverford-pa,25.57,cna er
Hawkins,per-diem-hawkins-tx,24.53,cna er
Henderson NV,per-diem-henderson-nv,23.77,cna er
Hilliard,per-diem-hilliard-oh,25.37,cna er
Hillsboro OR,per-diem-hillsboro-or,24.08,cna er
Hillsboro TX,per-diem-hillsboro-tx,24.01,cna er
Hinesville,per-diem-hinesville-ga,26.18,cna er
Holland,per-diem-holland-oh,25.68,cna er
Honolulu,per-diem-honolulu-hi,24.53,cna er
Horsham,per-diem-horsham-pa,25.43,cna er
Houston,per-diem-houston-tx,24.08,cna er
Houston Southeast Houston,per-diem-houston-southeast-houston-tx,25.14,cna er
Huber Heights,per-diem-huber-heights-oh,25.57,cna er
Hudson OH,per-diem-hudson-oh,25.47,cna er
Huntington,per-diem-huntington-wv,25.74,cna er
Huntsville,per-diem-huntsville-al,25.38,cna er
Hurst,per-diem-hurst-tx,23.77,cna er
Idaho Falls,per-diem-idaho-falls-id,23.77,cna er
Independence MO,per-diem-independence-mo,23.77,cna er
Indianapolis,per-diem-indianapolis-in,22.23,cna er
Indianapolis Downtown,per-diem-indianapolis-downtown-in,25.23,cna er
Iva,per-diem-iva-sc,25.65,cna er
Jackson,per-diem-jackson-ms,24.53,cna er
Jacksonville,per-diem-jacksonville-ar,25.92,cna er
Jacksonville FL,per-diem-jacksonville-fl,24.53,cna er
Jay,per-diem-jay-ok,24.08,cna er
Jefferson City,per-diem-jefferson-city-mo,25.92,cna er
Jena,per-diem-jena-la,24.08,cna er
Jersey City,per-diem-jersey-city-nj,23.77,cna er
Joliet,per-diem-joliet-il,25.93,cna er
Jonesboro,per-diem-jonesboro-ar,25.32,cna er
Jourdanton,per-diem-jourdanton-tx,25.55,cna er
Junction City,per-diem-junction-city-ks,25.61,cna er
Kane,per-diem-kane-pa,24.01,cna er
Kansas City KS,per-diem-kansas-city-ks,24.53,cna er
Kansas City MO,per-diem-kansas-city-mo,23.77,cna er
Katy,per-diem-katy-tx,24.08,cna er
Kaysville,per-diem-kaysville-ut,24.08,cna er
Kendall,per-diem-kendall-fl,25.68,cna er
Kennewick,per-diem-kennewick-wa,25.43,cna er
Kent,per-diem-kent-wa,25.95,cna er
Kerrville,per-diem-kerrville-tx,24.53,cna er
Kettering,per-diem-kettering-oh,25.38,cna er
Kingman,per-diem-kingman-az,24.08,cna er
Kingwood,per-diem-kingwood-tx,25.56,cna er
Kirkwood,per-diem-kirkwood-mo,25.47,cna er
Knoxville,per-diem-knoxville-tn,25.95,cna er
Kuna,per-diem-kuna-id,25.55,cna er
Kyle,per-diem-kyle-tx,24.08,cna er
La Grange Park,per-diem-la-grange-park-il,23.47,cna er
Lafayette,per-diem-lafayette-la,24.08,cna er
Lafayette CO,per-diem-lafayette-co,24.53,cna er
LaGrange,per-diem-lagrange-ga,25.61,cna er
Lake Charles,per-diem-lake-charles-la,25.99,cna er
Lake Havasu,per-diem-lake-havasu-az,24.53,cna er
Lake Magdalene,per-diem-lake-magdalene-fl,25.00,cna er
Lakeside FL,per-diem-lakeside-fl,25.61,cna er
Lakewood,per-diem-lakewood-co,24.53,cna er
Lakewood,per-diem-lakewood-oh,25.47,cna er
Lamar,per-diem-lamar-co,24.53,cna er
Las Vegas,per-diem-las-vegas-nv,24.53,cna er
Las Vegas Centennial Hills,per-diem-las-vegas-centennial-hills-nv,25.61,cna er
Lawrence,per-diem-lawrence-ks,25.61,cna er
Lawton,per-diem-lawton-ok,23.77,cna er
Leavenworth,per-diem-leavenworth-ks,25.92,cna er
Leawood,per-diem-leawood-ks,25.47,cna er
Lebanon,per-diem-lebanon-oh,25.61,cna er
Lebanon City,per-diem-lebanon-city-pa,26.10,cna er
Lenexa,per-diem-lenexa-ks,25.23,cna er
Lewiston ME,per-diem-lewiston-me,24.01,cna er
Lima,per-diem-lima-oh,25.43,cna er
Limon,per-diem-limon-co,23.77,cna er
Linton Hall,per-diem-linton-hall-va,25.94,cna er
Little Rock,per-diem-little-rock-ar,25.57,cna er
Littleton CO,per-diem-littleton-co,23.77,cna er
Long Branch,per-diem-long-branch-nj,25.47,cna er
Lorain,per-diem-lorain-oh,25.87,cna er
Los Angeles,per-diem-los-angeles-ca,23.77,cna er
Louisville KY,per-diem-louisville-ky,24.08,cna er
Lyons,per-diem-lyons-il,25.54,cna er
Lytle,per-diem-lytle-tx,23.77,cna er
Macon,per-diem-macon-ga,25.25,cna er
Manalapan Township,per-diem-manalapan-township-nj,25.92,cna er
Manhattan,per-diem-manhattan-ks,25.99,cna er
Maple Heights,per-diem-maple-heights-oh,25.44,cna er
Marietta,per-diem-marietta-ga,23.24,cna er
Martinez GA,per-diem-martinez-ga,25.38,cna er
Martinsburg,per-diem-martinsburg-wv,25.54,cna er
Maryland Heights,per-diem-maryland-heights-mo,25.99,cna er
Marysville,per-diem-marysville-oh,25.14,cna er
Mason,per-diem-mason-oh,25.50,cna er
Mayo,per-diem-mayo-fl,24.08,cna er
McCormick,per-diem-mccormick-sc,25.23,cna er
McLean,per-diem-mclean-va,25.61,cna er
Mechanicsville,per-diem-mechanicsville-va,25.14,cna er
Medina,per-diem-medina-oh,25.99,cna er
Memphis,per-diem-memphis-tn,25.59,cna er
Menard,per-diem-menard-tx,23.55,cna er
Mentone,per-diem-mentone-ca,25.85,cna er
Mentor,per-diem-mentor-oh,25.35,cna er
Meridian,per-diem-meridian-id,24.53,cna er
Mesa,per-diem-mesa-az,24.53,cna er
Miami,per-diem-miami-fl,24.08,cna er
Miamisburg,per-diem-miamisburg-oh,25.54,cna er
Middletown,per-diem-middletown-ct,25.03,cna er
Middletown,per-diem-middletown-de,25.50,cna er
Middletown,per-diem-middletown-oh,25.93,cna er
Milan,per-diem-milan-mo,24.01,cna er
Minneapolis,per-diem-minneapolis-mn,25.43,cna er
Missoula,per-diem-missoula-mt,25.74,cna er
Mobile,per-diem-mobile-al,25.61,cna er
Monroe LA,per-diem-monroe-la,24.08,cna er
Montgomery,per-diem-montgomery-al,25.25,cna er
Moody,per-diem-moody-tx,24.53,cna er
Morehead,per-diem-morehead-ky,25.14,cna er
Morgantown,per-diem-morgantown-in,24.08,cna er
Morgantown,per-diem-morgantown-wv,25.47,cna er
Morton WA,per-diem-morton-wa,24.08,cna er
Moscow,per-diem-moscow-id,24.08,cna er
Mount Dora,per-diem-mount-dora-fl,25.56,cna er
Mount Lebanon,per-diem-mount-lebanon-pa,26.13,cna er
Mount Pleasant,per-diem-mount-pleasant-sc,25.84,cna er
Mount Vernon,per-diem-mount-vernon-oh,25.23,cna er
Nampa,per-diem-nampa-id,24.08,cna er
Naperville,per-diem-naperville-il,25.38,cna er
Nash,per-diem-nash-tx,25.56,cna er
Nashville,per-diem-nashville-tn,24.01,cna er
Nevada City,per-diem-nevada-city-ca,26.18,cna er
New Haven,per-diem-new-haven-ct,23.77,cna er
New Orleans,per-diem-new-orleans-la,22.23,cna er
New Orleans Mid-City,per-diem-new-orleans-mid-city-la,25.03,cna er
New Providence,per-diem-new-providence-nj,25.61,cna er
New york,per-diem-new-york-ny,23.24,cna er
New York City,per-diem-new-york-city-ny,23.77,cna er
Newark,per-diem-newark-nj,23.77,cna er
Newark DE,per-diem-newark-de,24.08,cna er
Newnan,per-diem-newnan-ga,25.03,cna er
Newport News,per-diem-newport-news-va,25.32,cna er
Newville,per-diem-newville-pa,25.55,cna er
Nixa,per-diem-nixa-mo,26.18,cna er
Nogales,per-diem-nogales-az,23.77,cna er
Norfolk,per-diem-norfolk-va,25.49,cna er
Norman OK,per-diem-norman-ok,24.01,cna er
North Charleston,per-diem-north-charleston-sc,22.23,cna er
North Fort Myers,per-diem-north-fort-myers-fl,25.74,cna er
North Las Vegas,per-diem-north-las-vegas-nv,24.08,cna er
North Liberty,per-diem-north-liberty-ia,25.93,cna er
Northwood,per-diem-northwood-ia,25.38,cna er
Norton,per-diem-norton-va,25.55,cna er
Norwalk,per-diem-norwalk-ct,24.08,cna er
Norway Norway,per-diem-norway-norway-me,26.18,cna er
Norwood NJ,per-diem-norwood-nj,23.97,cna er
O'Fallon,per-diem-o-fallon-il,24.53,cna er
O'Fallon MO,per-diem-ofallon-mo,25.10,cna er
Oberlin,per-diem-oberlin-la,23.77,cna er
Odessa FL,per-diem-odessa-fl,24.08,cna er
Ogden,per-diem-ogden-ut,23.55,cna er
Oklahoma City,per-diem-oklahoma-city-ok,24.01,cna er
Oklahoma City Northwest Oklahoma City,per-diem-oklahoma-city-northwest-oklahoma-city-ok,25.54,cna er
Oklahoma City Preston Hills,per-diem-oklahoma-city-preston-hills-ok,23.38,cna er
Olathe,per-diem-olathe-co,23.24,cna er
Olathe,per-diem-olathe-ks,25.74,cna er
Omaha,per-diem-omaha-ne,23.55,cna er
Orange County CA,per-diem-orange-county-ca,24.53,cna er
Orem,per-diem-orem-ut,24.01,cna er
Orem Orem Park,per-diem-orem-orem-park-ut,25.10,cna er
Orlando FL,per-diem-orlando-fl,23.77,cna er
Oswego,per-diem-oswego-ny,25.56,cna er
Ottumwa,per-diem-ottumwa-ia,25.77,cna er
Overland Park,per-diem-overland-park-ks,25.03,cna er
Owensboro,per-diem-owensboro-ky,25.85,cna er
Oxford OH,per-diem-oxford-oh,25.68,cna er
Ozark,per-diem-ozark-mo,25.64,cna er
Painesville,per-diem-painesville-oh,25.10,cna er
Palmview,per-diem-palmview-tx,23.77,cna er
Pampa,per-diem-pampa-tx,25.56,cna er
Paris South Paris,per-diem-paris-south-paris-me,25.07,cna er
Parkersburg,per-diem-parkersburg-wv,25.44,cna er
Pasco WA,per-diem-pasco-wa,24.53,cna er
Paterson,per-diem-paterson-nj,23.77,cna er
Peachtree City,per-diem-peachtree-city-ga,25.23,cna er
Pekin,per-diem-pekin-il,23.77,cna er
Pella,per-diem-pella-ia,23.24,cna er
Pensacola North Central Pensacola,per-diem-pensacola-north-central-pensacola-fl,25.65,cna er
Peoria IL,per-diem-peoria-il,23.55,cna er
Perrine,per-diem-perrine-fl,23.77,cna er
Perrysburg,per-diem-perrysburg-oh,25.25,cna er
