name,slug,pay,license
Balch Springs,geriatric-nursing-assistant-per-diem-prn-balch-springs-tx,25.61,gna
Ballinger,geriatric-nursing-assistant-per-diem-prn-ballinger-tx,26.11,gna
Ballwin,geriatric-nursing-assistant-per-diem-prn-ballwin-mo,25.43,gna
Baltimore,geriatric-nursing-assistant-per-diem-prn-baltimore-md-503f7,25.37,gna
Baltimore MD,geriatric-nursing-assistant-per-diem-prn-baltimore-md,25.64,gna
Bandera,geriatric-nursing-assistant-per-diem-prn-bandera-tx,25.78,gna
Bandon,geriatric-nursing-assistant-per-diem-prn-bandon-or,25.37,gna
Bangor,geriatric-nursing-assistant-per-diem-prn-bangor-me,25.25,gna
Bangs,geriatric-nursing-assistant-per-diem-prn-bangs-tx,26.18,gna
Bar Harbor,geriatric-nursing-assistant-per-diem-prn-bar-harbor-me,25.50,gna
Barberton,geriatric-nursing-assistant-per-diem-prn-barberton-oh,25.95,gna
Bardstown,geriatric-nursing-assistant-per-diem-prn-bardstown-ky,25.75,gna
Barnsdall,geriatric-nursing-assistant-per-diem-prn-barnsdall-ok,25.20,gna
Barnstable Town,geriatric-nursing-assistant-per-diem-prn-barnstable-town-ma,25.68,gna
Barre,geriatric-nursing-assistant-per-diem-prn-barre-vt,26.10,gna
Barre city,geriatric-nursing-assistant-per-diem-prn-barre-city-vt,25.45,gna
Barre town,geriatric-nursing-assistant-per-diem-prn-barre-town-vt,25.38,gna
Bartlesville,geriatric-nursing-assistant-per-diem-prn-bartlesville-ok,26.18,gna
Bartlett,geriatric-nursing-assistant-per-diem-prn-bartlett-tn,25.99,gna
Bartlett,geriatric-nursing-assistant-per-diem-prn-bartlett-tx,25.35,gna
Barton,geriatric-nursing-assistant-per-diem-prn-barton-vt,25.40,gna
Bartow,geriatric-nursing-assistant-per-diem-prn-bartow-fl,25.66,gna
Basalt,geriatric-nursing-assistant-per-diem-prn-basalt-co,25.85,gna
Basking Ridge,geriatric-nursing-assistant-per-diem-prn-basking-ridge-nj,26.00,gna
Bastrop,geriatric-nursing-assistant-per-diem-prn-bastrop-tx,25.30,gna
Batavia,geriatric-nursing-assistant-per-diem-prn-batavia-ny,25.45,gna
Batesville,geriatric-nursing-assistant-per-diem-prn-batesville-ar,25.57,gna
Baton Rouge,geriatric-nursing-assistant-per-diem-prn-baton-rouge-la,25.68,gna
Battle Creek,geriatric-nursing-assistant-per-diem-prn-battle-creek-mi,25.22,gna
Battle Ground WA,geriatric-nursing-assistant-per-diem-prn-battle-ground-wa,25.67,gna
Battle Mountain,geriatric-nursing-assistant-per-diem-prn-battle-mountain-nv,25.48,gna
Bay City MI,geriatric-nursing-assistant-per-diem-prn-bay-city-mi,25.53,gna
Bay City TX,geriatric-nursing-assistant-per-diem-prn-bay-city-tx,25.77,gna
Bay Harbor Islands,geriatric-nursing-assistant-per-diem-prn-bay-harbor-islands-fl,25.93,gna
Bayou Cane,geriatric-nursing-assistant-per-diem-prn-bayou-cane-la,25.25,gna
Baytown,geriatric-nursing-assistant-per-diem-prn-baytown-tx,25.38,gna
Bayville,geriatric-nursing-assistant-per-diem-prn-bayville-nj,25.37,gna
Bear,geriatric-nursing-assistant-per-diem-prn-bear-de,25.43,gna
