name,slug,pay,license
Annapolis MD,respiratory-therapist-per-diem-prn-annapolis-md,48.79,rt
Anniston,respiratory-therapist-per-diem-prn-anniston-al,50.57,rt
Anson,respiratory-therapist-per-diem-prn-anson-tx,45.79,rt
Anthem,respiratory-therapist-per-diem-prn-anthem-az,51.11,rt
Antigo,respiratory-therapist-per-diem-prn-antigo-wi,52.67,rt
Antonito,respiratory-therapist-per-diem-prn-antonito-co,52.67,rt
Any City,respiratory-therapist-per-diem-prn-any-city-or,49.71,rt
Apache Junction AZ,respiratory-therapist-per-diem-prn-apache-junction-az,46.94,rt
Apalachicola,respiratory-therapist-per-diem-prn-apalachicola-fl,55.73,rt
Apex,respiratory-therapist-per-diem-prn-apex-nc,54.92,rt
Apollo Beach,respiratory-therapist-per-diem-prn-apollo-beach-fl,47.99,rt
Apopka,respiratory-therapist-per-diem-prn-apopka-fl,47.08,rt
Apple Valley,respiratory-therapist-per-diem-prn-apple-valley-mn,49.98,rt
Appleton,respiratory-therapist-per-diem-prn-appleton-wi,49.26,rt
Aransas Pass,respiratory-therapist-per-diem-prn-aransas-pass-tx,48.54,rt
Arcadia,respiratory-therapist-per-diem-prn-arcadia-fl,49.71,rt
Arcata,respiratory-therapist-per-diem-prn-arcata-ca,48.74,rt
Archer,respiratory-therapist-per-diem-prn-archer-fl,48.74,rt
Archer City,respiratory-therapist-per-diem-prn-archer-city-tx,48.74,rt
Arco,respiratory-therapist-per-diem-prn-arco-id,48.46,rt
Ardmore,respiratory-therapist-per-diem-prn-ardmore-ok,49.57,rt
Arivaca,respiratory-therapist-per-diem-prn-arivaca-az,48.54,rt
Arizona City,respiratory-therapist-per-diem-prn-arizona-city-az,47.08,rt
Arlington,respiratory-therapist-per-diem-prn-arlington-ma,54.89,rt
Arlington,respiratory-therapist-per-diem-prn-arlington-tx,51.78,rt
Arlington Heights,respiratory-therapist-per-diem-prn-arlington-heights-il,48.11,rt
Arlington VA,respiratory-therapist-per-diem-prn-arlington-va,48.21,rt
Arlington WA,respiratory-therapist-per-diem-prn-arlington-wa,48.21,rt
Arnold,respiratory-therapist-per-diem-prn-arnold-mo,48.69,rt
Artesia,respiratory-therapist-per-diem-prn-artesia-nm,48.21,rt
Arvada,respiratory-therapist-per-diem-prn-arvada-co,45.79,rt
Ash Fork,respiratory-therapist-per-diem-prn-ash-fork-az,55.73,rt
Ashburn,respiratory-therapist-per-diem-prn-ashburn-va,52.59,rt
Asheville Charlotte Street,respiratory-therapist-per-diem-prn-asheville-charlotte-street-nc,51.38,rt
Asheville NC,respiratory-therapist-per-diem-prn-asheville-nc,51.11,rt
Ashland,respiratory-therapist-per-diem-prn-ashland-ky,51.31,rt
Ashland City,respiratory-therapist-per-diem-prn-ashland-city-tn,49.11,rt
Ashland OR,respiratory-therapist-per-diem-prn-ashland-or,49.11,rt
Ashland WI,respiratory-therapist-per-diem-prn-ashland-wi,49.11,rt
Ashley,respiratory-therapist-per-diem-prn-ashley-nd,49.11,rt
Ashley,respiratory-therapist-per-diem-prn-ashley-oh,48.54,rt
Ashton,respiratory-therapist-per-diem-prn-ashton-id,48.54,rt
Aspen CO,respiratory-therapist-per-diem-prn-aspen-co,48.54,rt
Aspen Hill,respiratory-therapist-per-diem-prn-aspen-hill-md,53.57,rt
Aspermont,respiratory-therapist-per-diem-prn-aspermont-tx,46.96,rt
Astoria OR,respiratory-therapist-per-diem-prn-astoria-or,48.33,rt
Athens,respiratory-therapist-per-diem-prn-athens-al,49.78,rt
Athens,respiratory-therapist-per-diem-prn-athens-ga,52.73,rt
Athens,respiratory-therapist-per-diem-prn-athens-oh,52.11,rt
Athens,respiratory-therapist-per-diem-prn-athens-tx,48.33,rt
Atlanta,respiratory-therapist-per-diem-prn-atlanta-tx,52.94,rt
Atlanta Buckhead,respiratory-therapist-per-diem-prn-atlanta-buckhead-ga,48.33,rt
Atlanta Buckhead,respiratory-therapist-per-diem-prn-atlanta-buckhead-ga-7e55a,48.69,rt
Atlanta GA,respiratory-therapist-per-diem-prn-atlanta-ga,52.82,rt
Atlanta South Downtown,respiratory-therapist-per-diem-prn-atlanta-south-downtown-ga,50.61,rt
Atlantic,respiratory-therapist-per-diem-prn-atlantic-ia,48.54,rt
Atlantic Beach,respiratory-therapist-per-diem-prn-atlantic-beach-fl,48.54,rt
Atlantic City,respiratory-therapist-per-diem-prn-atlantic-city-nj,49.14,rt
Atlantis,respiratory-therapist-per-diem-prn-atlantis-fl,50.08,rt
Attalla,respiratory-therapist-per-diem-prn-attalla-al,45.79,rt
Attleboro,respiratory-therapist-per-diem-prn-attleboro-ma,54.82,rt
Atwood KS,respiratory-therapist-per-diem-prn-atwood-ks,48.79,rt
Aubrey,respiratory-therapist-per-diem-prn-aubrey-tx,48.79,rt
Auburn,respiratory-therapist-per-diem-prn-auburn-al,49.31,rt
Auburn,respiratory-therapist-per-diem-prn-auburn-me,51.95,rt
Auburn IN,respiratory-therapist-per-diem-prn-auburn-in,48.79,rt
Auburn NY,respiratory-therapist-per-diem-prn-auburn-ny,50.08,rt
Auburn WA,respiratory-therapist-per-diem-prn-auburn-wa,51.11,rt
Auburndale,respiratory-therapist-per-diem-prn-auburndale-fl,49.71,rt
Augusta,respiratory-therapist-per-diem-prn-augusta-ga,52.89,rt
Augusta,respiratory-therapist-per-diem-prn-augusta-me,52.26,rt
Aumsville,respiratory-therapist-per-diem-prn-aumsville-or,49.71,rt
Aurora,respiratory-therapist-per-diem-prn-aurora-co,49.71,rt
Aurora,respiratory-therapist-per-diem-prn-aurora-il,54.98,rt
Aurora East Ridge - Ptarmigan Park,respiratory-therapist-per-diem-prn-aurora-east-ridge-ptarmigan-park-co,48.21,rt
Aurora Heather Gardens,respiratory-therapist-per-diem-prn-aurora-heather-gardens-co,47.08,rt
Austin,respiratory-therapist-per-diem-prn-austin-tx,51.78,rt
