name,slug,pay,license
Antonito,registered-nurse-per-diem-prn-antonito-co,50.04,rn
Any City,registered-nurse-per-diem-prn-any-city-or,53.93,rn
Apache Junction AZ,registered-nurse-per-diem-prn-apache-junction-az,74.46,rn
Apalachicola,registered-nurse-per-diem-prn-apalachicola-fl,50.04,rn
Apex,registered-nurse-per-diem-prn-apex-nc,54.92,rn
Apollo Beach,registered-nurse-per-diem-prn-apollo-beach-fl,50.04,rn
Apopka,registered-nurse-per-diem-prn-apopka-fl,50.04,rn
Apple Valley,registered-nurse-per-diem-prn-apple-valley-mn,49.98,rn
Appleton,registered-nurse-per-diem-prn-appleton-wi,49.26,rn
Aransas Pass,registered-nurse-per-diem-prn-aransas-pass-tx,50.04,rn
Arcadia,registered-nurse-per-diem-prn-arcadia-fl,50.04,rn
Arcata,registered-nurse-per-diem-prn-arcata-ca,50.04,rn
Archer,registered-nurse-per-diem-prn-archer-fl,50.04,rn
Archer City,registered-nurse-per-diem-prn-archer-city-tx,50.04,rn
Arco,registered-nurse-per-diem-prn-arco-id,50.04,rn
Ardmore,registered-nurse-per-diem-prn-ardmore-ok,49.57,rn
Arivaca,registered-nurse-per-diem-prn-arivaca-az,74.46,rn
Arizona City,registered-nurse-per-diem-prn-arizona-city-az,74.46,rn
Arlington,registered-nurse-per-diem-prn-arlington-ma,54.89,rn
Arlington Heights,registered-nurse-per-diem-prn-arlington-heights-il,48.11,rn
Arlington TX,per-diem-arlington-tx,67.75,rn
Arlington VA,registered-nurse-per-diem-prn-arlington-va,53.49,rn
Arlington WA,registered-nurse-per-diem-prn-arlington-wa,53.93,rn
Arnold,registered-nurse-per-diem-prn-arnold-mo,48.69,rn
Artesia,registered-nurse-per-diem-prn-artesia-nm,50.04,rn
Arvada CO,registered-nurse-per-diem-prn-arvada-co,46.79,rn
Ash Fork,registered-nurse-per-diem-prn-ash-fork-az,74.46,rn
Ashburn VA,registered-nurse-per-diem-prn-ashburn-va,50.07,rn
Asheville Charlotte Street,registered-nurse-per-diem-prn-asheville-charlotte-street-nc,50.67,rn
Asheville NC,registered-nurse-per-diem-prn-asheville-nc,71.34,rn
Ashland,registered-nurse-per-diem-prn-ashland-ky,51.31,rn
Ashland City,registered-nurse-per-diem-prn-ashland-city-tn,49.58,rn
Ashland OR,registered-nurse-per-diem-prn-ashland-or,53.93,rn
Ashland WI,registered-nurse-per-diem-prn-ashland-wi,53.94,rn
Ashley,registered-nurse-per-diem-prn-ashley-nd,71.34,rn
Ashley OH,registered-nurse-per-diem-prn-ashley-oh,50.07,rn
Ashton,registered-nurse-per-diem-prn-ashton-id,50.07,rn
Aspen CO,registered-nurse-per-diem-prn-aspen-co,54.67,rn
Aspen Hill,registered-nurse-per-diem-prn-aspen-hill-md,53.57,rn
Aspermont,registered-nurse-per-diem-prn-aspermont-tx,50.07,rn
Astoria,registered-nurse-per-diem-prn-astoria-or,53.93,rn
Athens,registered-nurse-per-diem-prn-athens-al,49.78,rn
Athens GA,registered-nurse-per-diem-prn-athens-ga,52.73,rn
Athens OH,registered-nurse-per-diem-prn-athens-oh,52.11,rn
Athens TX,registered-nurse-per-diem-prn-athens-tx,50.07,rn
Atlanta,registered-nurse-per-diem-prn-atlanta-tx,50.51,rn
Atlanta Buckhead,registered-nurse-per-diem-prn-atlanta-buckhead-ga,48.69,rn
Atlanta GA,registered-nurse-per-diem-prn-atlanta-ga,52.82,rn
Atlanta South Downtown,registered-nurse-per-diem-prn-atlanta-south-downtown-ga,51.45,rn
Atlantic Beach,registered-nurse-per-diem-prn-atlantic-beach-fl,50.07,rn
Atlantic City,registered-nurse-per-diem-prn-atlantic-city-nj,53.87,rn
Atlantic IA,registered-nurse-per-diem-prn-atlantic-ia,50.07,rn
Atlantis,registered-nurse-per-diem-prn-atlantis-fl,50.07,rn
Attalla,registered-nurse-per-diem-prn-attalla-al,50.07,rn
Attleboro,registered-nurse-per-diem-prn-attleboro-ma,54.82,rn
Atwood KS,registered-nurse-per-diem-prn-atwood-ks,71.34,rn
Aubrey,registered-nurse-per-diem-prn-aubrey-tx,50.07,rn
Auburn,registered-nurse-per-diem-prn-auburn-al,49.31,rn
Auburn,registered-nurse-per-diem-prn-auburn-me,51.95,rn
Auburn IN,registered-nurse-per-diem-prn-auburn-in,50.07,rn
Auburn NY,registered-nurse-per-diem-prn-auburn-ny,71.34,rn
