name,slug,pay,license
Columbia MO,per-diem-columbia-mo,51.11,rn med surg
Columbus GA,per-diem-columbus-ga,52.65,rn med surg
Columbus OH,per-diem-columbus-oh,50.98,rn med surg
Columbus TX,per-diem-columbus-tx,51.11,rn med surg
Comanche,per-diem-comanche-tx,50.98,rn med surg
Commerce,per-diem-commerce-tx,50.98,rn med surg
Concord,per-diem-concord-nc,54.73,rn med surg
Congress,per-diem-congress-az,51.45,rn med surg
Conroe,per-diem-conroe-tx,51.78,rn med surg
Coon Rapids,per-diem-coon-rapids-mn,49.95,rn med surg
Cooper City,per-diem-cooper-city-fl,54.98,rn med surg
Copperas Cove,per-diem-copperas-cove-tx,51.97,rn med surg
Coralville,per-diem-coralville-ia,53.57,rn med surg
Cornelius,per-diem-cornelius-nc,50.09,rn med surg
Corpus Christi,per-diem-corpus-christi-tx,51.01,rn med surg
Corrigan,per-diem-corrigan-tx,51.78,rn med surg
Corsicana,per-diem-corsicana-tx,51.11,rn med surg
Cortez,per-diem-cortez-co,55.98,rn med surg
Coshocton,per-diem-coshocton-nd,51.11,rn med surg
Cotulla,per-diem-cotulla-tx,51.11,rn med surg
Country Club,per-diem-country-club-fl,48.26,rn med surg
Covina,per-diem-covina-ca-1213a,51.11,rn med surg
Covington,per-diem-covington-ky,50.33,rn med surg
Covington,per-diem-covington-la,51.45,rn med surg
Crawfordville,per-diem-crawfordville-fl,51.78,rn med surg
Creede,per-diem-creede-co,51.78,rn med surg
Cresco,per-diem-cresco-ia,51.11,rn med surg
Crestview,per-diem-crestview-fl,51.45,rn med surg
Creve Coeur,per-diem-creve-coeur-mo,51.78,rn med surg
Crockett,per-diem-crockett-tx,51.45,rn med surg
Cuero,per-diem-cuero-tx,50.98,rn med surg
Cullman,per-diem-cullman-al,51.78,rn med surg
Cupertino,per-diem-cupertino-ca,50.98,rn med surg
Cypress,per-diem-cypress-tx,51.45,rn med surg
Dade City,per-diem-dade-city-fl,51.45,rn med surg
Dadeville,per-diem-dadeville-al,51.45,rn med surg
Dale City,per-diem-dale-city-va,54.75,rn med surg
Dallas,per-diem-dallas-tx,51.78,rn med surg
Dallastown,per-diem-dallastown-pa,54.98,rn med surg
Dalton,per-diem-dalton-ga,52.67,rn med surg
Daly City,per-diem-daly-city-ca,51.45,rn med surg
Daphne,per-diem-daphne-al,49.67,rn med surg
Davenport FL,per-diem-davenport-fl,51.78,rn med surg
Davenport IA,per-diem-davenport-ia,53.65,rn med surg
Davidson NC,per-diem-davidson-nc,51.11,rn med surg
Davie,per-diem-davie-fl,50.98,rn med surg
Dayton OH,per-diem-dayton-oh,51.45,rn med surg
Decatur IL,per-diem-decatur-il,51.11,rn med surg
Decatur TX,per-diem-decatur-tx,51.45,rn med surg
Deer Park,per-diem-deer-park-tx,50.98,rn med surg
Deerfield Beach,per-diem-deerfield-beach-fl,51.11,rn med surg
Deerfield IL,per-diem-deerfield-il,50.98,rn med surg
Defuniak Springs,per-diem-defuniak-springs-fl,51.11,rn med surg
Del Norte,per-diem-del-norte-co,51.78,rn med surg
Deland,per-diem-deland-fl,51.11,rn med surg
Delray Beach,per-diem-delray-beach-fl,51.45,rn med surg
Delta UT,per-diem-delta-ut,51.45,rn med surg
Denison,per-diem-denison-tx,51.78,rn med surg
Denver CO,per-diem-denver-co,55.41,rn med surg
Derby,per-diem-derby-ks,50.33,rn med surg
Des Moines,per-diem-des-moines-ia,50.98,rn med surg
Des Moines Downtown Des Moines,per-diem-des-moines-downtown-des-moines-ia,51.54,rn med surg
Destin,per-diem-destin-fl,51.97,rn med surg
Detroit,per-diem-detroit-mi,51.45,rn med surg
Dexter,per-diem-dexter-mo,51.45,rn med surg
Dickson,per-diem-dickson-tn,55.98,rn med surg
Dillon CO,per-diem-dillon-co,51.11,rn med surg
Divide,per-diem-divide-co,50.98,rn med surg
Doral,per-diem-doral-fl,50.98,rn med surg
Dothan,per-diem-dothan-al,51.11,rn med surg
Douglas,per-diem-douglas-az,50.98,rn med surg
Douglasville,per-diem-douglasville-ga,52.11,rn med surg
Dover,per-diem-dover-de,54.57,rn med surg
Downers Grove,per-diem-downers-grove-il,49.31,rn med surg
Downington,per-diem-downington-pa,54.69,rn med surg
Drew,per-diem-drew-ms,51.01,rn med surg
Dripping Springs,per-diem-dripping-springs-tx,54.98,rn med surg
Duchesne,per-diem-duchesne-ut,51.45,rn med surg
Duluth,per-diem-duluth-ga,52.33,rn med surg
Duluth,per-diem-duluth-mn,49.58,rn med surg
Dundalk,per-diem-dundalk-md,52.82,rn med surg
Dunwoody,per-diem-dunwoody-ga,52.58,rn med surg
Durango,per-diem-durango-co,51.11,rn med surg
Durham CT,per-diem-durham-ct,51.45,rn med surg
Durham NC,per-diem-durham-nc,50.98,rn med surg
Eagan,per-diem-eagan-mn,49.82,rn med surg
Eagle CO,per-diem-eagle-co,51.78,rn med surg
Eagle Grove,per-diem-eagle-grove-ia,50.98,rn med surg
