name,slug,pay,license
Fremont,per-diem-fremont-ca,50.98,rn icu
Fresno CA,per-diem-fresno-ca,51.45,rn icu
Frisco TX,per-diem-frisco-tx,51.01,rn icu
Fruitland,per-diem-fruitland-id,50.98,rn icu
Ft. Worth,per-diem-ft-worth-tx,51.97,rn icu
Fulshear,per-diem-fulshear-tx,51.45,rn icu
Gainesville FL,per-diem-gainesville-fl,51.11,rn icu
Gaithersburg,per-diem-gaithersburg-md,52.78,rn icu
Gilmer,per-diem-gilmer-tx,51.45,rn icu
Glastonbury,per-diem-glastonbury-ct,53.92,rn icu
Godley,per-diem-godley-tx,50.98,rn icu
Golden Glades,per-diem-golden-glades-fl,54.92,rn icu
Goodyear,per-diem-goodyear-az,50.98,rn icu
Grand Forks,per-diem-grand-forks-nd,51.97,rn icu
Grand Junction CO,per-diem-grand-junction-co,51.01,rn icu
Grandview,per-diem-grandview-tx,51.45,rn icu
Great Falls,per-diem-great-falls-mt,51.11,rn icu
Greece,per-diem-greece-ny,53.89,rn icu
Green,per-diem-green-oh,53.33,rn icu
Greenacres,per-diem-greenacres-fl,50.98,rn icu
Greenville,per-diem-greenville-ms,50.89,rn icu
Greenville SC,per-diem-greenville-sc,51.01,rn icu
Greenville TX,per-diem-greenville-tx,51.11,rn icu
Greenwich,per-diem-greenwich-ct,53.75,rn icu
Greer,per-diem-greer-sc,50.57,rn icu
Gresham,per-diem-gresham-or,51.45,rn icu
Griswold,per-diem-griswold-ia,50.98,rn icu
Groves,per-diem-groves-tx,50.98,rn icu
Gulfport,per-diem-gulfport-ms,50.69,rn icu
Hamilton MT,per-diem-hamilton-mt,51.78,rn icu
Harlingen,per-diem-harlingen-tx,51.01,rn icu
Hartfield,per-diem-hartfield-va,55.98,rn icu
Hartford,per-diem-hartford-ct,50.98,rn icu
Harvey,per-diem-harvey-il,51.11,rn icu
Harvey,per-diem-harvey-la,51.82,rn icu
Hattiesburg,per-diem-hattiesburg-ms,50.98,rn icu
Hayward CA,per-diem-hayward-ca,51.45,rn icu
Hazard,per-diem-hazard-ky,50.98,rn icu
Helena MT,per-diem-helena-mt,51.01,rn icu
Hemet CA,per-diem-hemet-ca,55.98,rn icu
Henderson NV,per-diem-henderson-nv,51.45,rn icu
Hialeah Gardens,per-diem-hialeah-gardens-fl,51.01,rn icu
Hillsboro OR,per-diem-hillsboro-or,51.45,rn icu
Hilo,per-diem-hilo-hi,51.01,rn icu
Hobe Sound,per-diem-hobe-sound-fl,50.98,rn icu
Hoffman Estates,per-diem-hoffman-estates-il,48.98,rn icu
Holland,per-diem-holland-oh,52.33,rn icu
Honolulu,per-diem-honolulu-hi,51.01,rn icu
Hopkinsville,per-diem-hopkinsville-ky,50.73,rn icu
