name,slug,pay,license
Chicago IL,per-diem-chicago-il,51.11,rn er
Chicago Ridge,per-diem-chicago-ridge-il,51.79,rn er
Chico,per-diem-chico-ca,50.98,rn er
Chula Vista,per-diem-chula-vista-ca,52.31,rn er
Cicero,per-diem-cicero-il,48.43,rn er
Cisco,per-diem-cisco-tx,51.45,rn er
Clark,per-diem-clark-nj,52.67,rn er
Clarksburg,per-diem-clarksburg-wv,48.67,rn er
Clarksville,per-diem-clarksville-tn,51.26,rn er
Cleveland,per-diem-cleveland-tn,51.33,rn er
Cleveland Heights,per-diem-cleveland-heights-oh,54.73,rn er
Cleveland OH,per-diem-cleveland-oh,51.11,rn er
Clifton NJ,per-diem-clifton-nj,50.98,rn er
Clint,per-diem-clint-tx,51.45,rn er
Clinton,per-diem-clinton-md-f0512,53.69,rn er
Collierville,per-diem-collierville-tn,51.58,rn er
Colorado Springs,per-diem-colorado-springs-co,50.98,rn er
Columbia,per-diem-columbia-md,52.43,rn er
Columbia,per-diem-columbia-sc,49.89,rn er
Columbia Falls,per-diem-columbia-falls-mt,53.26,rn er
Columbia MO,per-diem-columbia-mo,50.98,rn er
Columbus,per-diem-columbus-in,49.73,rn er
Columbus,per-diem-columbus-ms,51.75,rn er
Columbus GA,per-diem-columbus-ga,52.65,rn er
Columbus OH,per-diem-columbus-oh,51.78,rn er
Concord,per-diem-concord-nc,54.73,rn er
Conway,per-diem-conway-ar,51.31,rn er
Conway,per-diem-conway-sc,50.43,rn er
Cornelius,per-diem-cornelius-nc,50.69,rn er
Corona,per-diem-corona-ca,52.78,rn er
Corpus Christi Central City,per-diem-corpus-christi-central-city-tx,51.82,rn er
Coshocton,per-diem-coshocton-nd,50.98,rn er
Cottage Grove,per-diem-cottage-grove-mn,50.43,rn er
Country Club,per-diem-country-club-fl,48.26,rn er
Covington,per-diem-covington-ky,50.33,rn er
Cuyahoga Falls,per-diem-cuyahoga-falls-oh,51.73,rn er
Dallas TX,per-diem-dallas-tx,51.78,rn er
Dalton,per-diem-dalton-ga,52.67,rn er
Dania,per-diem-dania-fl,50.98,rn er
Danville,per-diem-danville-va,54.78,rn er
Davenport IA,per-diem-davenport-ia,53.65,rn er
Davie,per-diem-davie-fl,51.11,rn er
Decatur,per-diem-decatur-al,49.57,rn er
Del City,per-diem-del-city-ok,49.43,rn er
Denver CO,per-diem-denver-co,65.41,rn er
Derby,per-diem-derby-ks,50.33,rn er
Des Moines,per-diem-des-moines-ia,51.78,rn er
Des Plaines,per-diem-des-plaines-il,48.67,rn er
Destin,per-diem-destin-fl,50.98,rn er
Detroit,per-diem-detroit-mi,51.45,rn er
Diboll,per-diem-diboll-tx,51.11,rn er
Dodge City,per-diem-dodge-city-ks,50.11,rn er
Douglasville,per-diem-douglasville-ga,52.11,rn er
Dover,per-diem-dover-de,54.57,rn er
Dublin,per-diem-dublin-oh,51.78,rn er
Dublin GA,per-diem-dublin-ga,51.97,rn er
Dulles,per-diem-dulles-va,51.78,rn er
Duluth,per-diem-duluth-mn,49.58,rn er
Durham NC,per-diem-durham-nc,51.78,rn er
Eagle CO,per-diem-eagle-co,51.45,rn er
Eagle Mountain,per-diem-eagle-mountain-ut,52.26,rn er
East Hartford,per-diem-east-hartford-ct,53.69,rn er
East Point,per-diem-east-point-ga,52.43,rn er
Eden Prairie,per-diem-eden-prairie-mn,49.92,rn er
Edina,per-diem-edina-mn,50.57,rn er
Edison,per-diem-edison-nj,51.45,rn er
El Cerrito,per-diem-el-cerrito-ca,51.66,rn er
El Paso,per-diem-el-paso-tx,51.78,rn er
Elbert,per-diem-elbert-co,51.69,rn er
Elgin,per-diem-elgin-il,48.66,rn er
Elk Grove,per-diem-elk-grove-ca,52.58,rn er
Ellicott City,per-diem-ellicott-city-md-cef17,52.67,rn er
Emporia,per-diem-emporia-ks,50.87,rn er
Englishtown,per-diem-englishtown-nj,52.95,rn er
Enterprise,per-diem-enterprise-al,49.65,rn er
Enterprise,per-diem-enterprise-nv,51.89,rn er
Erie,per-diem-erie-pa,51.57,rn er
Estero,per-diem-estero-fl,51.11,rn er
Eugene,per-diem-eugene-or,51.11,rn er
Eureka,per-diem-eureka-mo,50.98,rn er
Eustis,per-diem-eustis-fl,51.45,rn er
Evansville,per-diem-evansville-in,49.57,rn er
Fairfield,per-diem-fairfield-oh,54.78,rn er
Fairfield TX,per-diem-fairfield-tx,51.78,rn er
Fairhope,per-diem-fairhope-al,49.92,rn er
Fairmont,per-diem-fairmont-wv,51.97,rn er
