name,slug,pay,license
Angelus Oaks,licensed-practical-nurse-per-diem-prn-angelus-oaks-ca,41.43,lpn
Angleton,licensed-practical-nurse-per-diem-prn-angleton-tx,41.43,lpn
Anita IA,licensed-practical-nurse-per-diem-prn-anita-ia,49.67,lpn
Ankeny IA,licensed-practical-nurse-per-diem-prn-ankeny-ia,53.67,lpn
Ann Arbor,licensed-practical-nurse-per-diem-prn-ann-arbor-mi,54.95,lpn
Annandale VA,licensed-practical-nurse-per-diem-prn-annandale-va,41.43,lpn
Annapolis,licensed-practical-nurse-per-diem-prn-annapolis-md-1df2b,53.65,lpn
Annapolis MD,licensed-practical-nurse-per-diem-prn-annapolis-md,42.81,lpn
Anniston,licensed-practical-nurse-per-diem-prn-anniston-al,50.57,lpn
Anson,licensed-practical-nurse-per-diem-prn-anson-tx,41.43,lpn
Anthem,licensed-practical-nurse-per-diem-prn-anthem-az,44.78,lpn
Antigo,licensed-practical-nurse-per-diem-prn-antigo-wi,43.65,lpn
Antonito,licensed-practical-nurse-per-diem-prn-antonito-co,41.43,lpn
Any City,licensed-practical-nurse-per-diem-prn-any-city-or,44.78,lpn
Apache Junction AZ,licensed-practical-nurse-per-diem-prn-apache-junction-az,44.78,lpn
Apalachicola,licensed-practical-nurse-per-diem-prn-apalachicola-fl,41.43,lpn
Apex,licensed-practical-nurse-per-diem-prn-apex-nc,54.98,lpn
Apollo Beach,licensed-practical-nurse-per-diem-prn-apollo-beach-fl,41.43,lpn
Apopka,licensed-practical-nurse-per-diem-prn-apopka-fl,41.43,lpn
Apple Valley,licensed-practical-nurse-per-diem-prn-apple-valley-mn,50.57,lpn
Appleton,licensed-practical-nurse-per-diem-prn-appleton-wi,49.43,lpn
Aransas Pass,licensed-practical-nurse-per-diem-prn-aransas-pass-tx,41.43,lpn
Arcadia,licensed-practical-nurse-per-diem-prn-arcadia-fl,41.43,lpn
Arcata,licensed-practical-nurse-per-diem-prn-arcata-ca,41.43,lpn
Archer,licensed-practical-nurse-per-diem-prn-archer-fl,41.43,lpn
Archer City,licensed-practical-nurse-per-diem-prn-archer-city-tx,41.43,lpn
Arco,licensed-practical-nurse-per-diem-prn-arco-id,41.43,lpn
Ardmore,licensed-practical-nurse-per-diem-prn-ardmore-ok,49.66,lpn
Arivaca,licensed-practical-nurse-per-diem-prn-arivaca-az,44.78,lpn
Arizona City,licensed-practical-nurse-per-diem-prn-arizona-city-az,44.78,lpn
Arlington,licensed-practical-nurse-per-diem-prn-arlington-ma,54.89,lpn
Arlington Heights,licensed-practical-nurse-per-diem-prn-arlington-heights-il,48.11,lpn
Arlington TX,per-diem-arlington-tx,52.98,lpn
Arlington VA,licensed-practical-nurse-per-diem-prn-arlington-va,45.38,lpn
Arlington WA,licensed-practical-nurse-per-diem-prn-arlington-wa,44.78,lpn
Arnold,licensed-practical-nurse-per-diem-prn-arnold-mo,48.69,lpn
Artesia,licensed-practical-nurse-per-diem-prn-artesia-nm,44.78,lpn
Arvada,licensed-practical-nurse-per-diem-prn-arvada-co,32.79,lpn
Ash Fork,licensed-practical-nurse-per-diem-prn-ash-fork-az,44.78,lpn
Ashburn VA,licensed-practical-nurse-per-diem-prn-ashburn-va,41.43,lpn
Asheville NC,licensed-practical-nurse-per-diem-prn-asheville-nc,42.81,lpn
Ashland,licensed-practical-nurse-per-diem-prn-ashland-ky,51.31,lpn
Ashland City,licensed-practical-nurse-per-diem-prn-ashland-city-tn,49.82,lpn
Ashland OR,licensed-practical-nurse-per-diem-prn-ashland-or,44.78,lpn
Ashland WI,licensed-practical-nurse-per-diem-prn-ashland-wi,43.65,lpn
Ashley,licensed-practical-nurse-per-diem-prn-ashley-nd,42.81,lpn
Ashley OH,licensed-practical-nurse-per-diem-prn-ashley-oh,41.43,lpn
Ashton,licensed-practical-nurse-per-diem-prn-ashton-id,41.43,lpn
Aspen CO,licensed-practical-nurse-per-diem-prn-aspen-co,41.43,lpn
Aspen Hill,licensed-practical-nurse-per-diem-prn-aspen-hill-md,53.57,lpn
Aspermont,licensed-practical-nurse-per-diem-prn-aspermont-tx,41.43,lpn
Astoria,licensed-practical-nurse-per-diem-prn-astoria-or,44.78,lpn
Athens,licensed-practical-nurse-per-diem-prn-athens-al,49.78,lpn
Athens GA,licensed-practical-nurse-per-diem-prn-athens-ga,52.73,lpn
Athens OH,licensed-practical-nurse-per-diem-prn-athens-oh,52.11,lpn
Athens TX,licensed-practical-nurse-per-diem-prn-athens-tx,41.43,lpn
Atlanta Buckhead,licensed-practical-nurse-per-diem-prn-atlanta-buckhead-ga,48.69,lpn
Atlanta GA,licensed-practical-nurse-per-diem-prn-atlanta-ga,52.82,lpn
Atlanta South Downtown,licensed-practical-nurse-per-diem-prn-st-petersburg-historic-uptown-fl,54.65,lpn
Atlanta TX,licensed-practical-nurse-per-diem-prn-atlanta-tx,41.43,lpn
